,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.023281359672546388,0.0033461361166427154,0.010146570205688477,0.0011506614848531254,0.2,0.4,0,0.1,2,10,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.6}",0.7777777777777778,0.8253968253968254,0.7777777777777778,0.7903225806451613,0.6935483870967742,0.7741935483870968,0.7258064516129032,0.6451612903225806,0.6612903225806451,0.7096774193548387,0.7380952380952381,0.05681591387745902,1210
1,0.021141958236694337,0.004710051204249671,0.00883026123046875,0.0019585643932806054,0.2,0.4,0,0.1,2,10,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.8}",0.7936507936507936,0.8253968253968254,0.7619047619047619,0.8064516129032258,0.6935483870967742,0.7741935483870968,0.7419354838709677,0.6774193548387096,0.6290322580645161,0.7096774193548387,0.741321044546851,0.05960666262951244,1207
2,0.01733884811401367,0.001338483211957008,0.0073299407958984375,0.0004597574020279892,0.2,0.4,0,0.1,2,10,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.9}",0.7936507936507936,0.8253968253968254,0.7619047619047619,0.7580645161290323,0.6935483870967742,0.7741935483870968,0.7258064516129032,0.6774193548387096,0.6612903225806451,0.6774193548387096,0.7348694316436253,0.05316976489810372,1215
3,0.029686474800109865,0.004876517063631625,0.010679149627685547,0.006276512229678427,0.2,0.4,0,0.1,2,20,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 20, 'subsample': 0.6}",0.8095238095238095,0.8253968253968254,0.7936507936507936,0.8064516129032258,0.7580645161290323,0.8064516129032258,0.7903225806451613,0.6935483870967742,0.7096774193548387,0.7741935483870968,0.7767281105990784,0.04177532408776367,1197
4,0.028296279907226562,0.005223210948440945,0.008654379844665527,0.0015402176149516334,0.2,0.4,0,0.1,2,20,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 20, 'subsample': 0.8}",0.8095238095238095,0.8412698412698413,0.7777777777777778,0.7903225806451613,0.7580645161290323,0.8387096774193549,0.7903225806451613,0.6935483870967742,0.7096774193548387,0.7741935483870968,0.7783410138248849,0.0460402316659351,1192
5,0.026463246345520018,0.004408988448022124,0.008083915710449219,0.002463833502184167,0.2,0.4,0,0.1,2,20,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 20, 'subsample': 0.9}",0.8095238095238095,0.8253968253968254,0.7777777777777778,0.8064516129032258,0.7419354838709677,0.8387096774193549,0.7741935483870968,0.6935483870967742,0.7096774193548387,0.7741935483870968,0.7751408090117768,0.04558875508801179,1199
6,0.046768355369567874,0.004135919228299779,0.011994314193725587,0.001529133394898977,0.2,0.4,0,0.1,2,30,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.6}",0.8253968253968254,0.8095238095238095,0.8095238095238095,0.8387096774193549,0.7903225806451613,0.8225806451612904,0.7903225806451613,0.7096774193548387,0.7096774193548387,0.8064516129032258,0.7912186379928315,0.04313800118146974,1171
7,0.049207448959350586,0.0034493529525247758,0.011040663719177246,0.0018370664567423551,0.2,0.4,0,0.1,2,30,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.8}",0.8571428571428571,0.8412698412698413,0.7936507936507936,0.8387096774193549,0.7741935483870968,0.8709677419354839,0.8064516129032258,0.7258064516129032,0.6935483870967742,0.8064516129032258,0.8008192524321556,0.05396555771316519,1133
8,0.04519855976104736,0.0063337086482458255,0.010372209548950195,0.001949138103025176,0.2,0.4,0,0.1,2,30,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.9}",0.8412698412698413,0.8412698412698413,0.7936507936507936,0.8387096774193549,0.7903225806451613,0.8548387096774194,0.8064516129032258,0.7258064516129032,0.6935483870967742,0.8064516129032258,0.799231950844854,0.04996004784178096,1142
9,0.05476279258728027,0.005279931177778153,0.010249900817871093,0.002395927868046701,0.2,0.4,0,0.1,2,40,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 40, 'subsample': 0.6}",0.873015873015873,0.873015873015873,0.8095238095238095,0.8709677419354839,0.8064516129032258,0.8548387096774194,0.8064516129032258,0.7258064516129032,0.6935483870967742,0.8064516129032258,0.8120071684587813,0.05858056020732652,1039
