,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.062133407592773436,0.0024849601746769054,0.006283783912658691,0.0006389371263134386,0.2,0.3,0.1,2,100,0.5,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.5}",0.8888888888888888,0.8571428571428571,0.8412698412698413,0.8225806451612904,0.8225806451612904,0.8064516129032258,0.8225806451612904,0.8064516129032258,0.6935483870967742,0.8387096774193549,0.8200204813108039,0.0482750784681297,2663
1,0.06313087940216064,0.003026724465393782,0.006683087348937989,0.0004570449766538067,0.2,0.3,0.1,2,100,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.6}",0.8888888888888888,0.8571428571428571,0.8571428571428571,0.8387096774193549,0.8225806451612904,0.8064516129032258,0.8387096774193549,0.8064516129032258,0.6612903225806451,0.8548387096774194,0.8232206861239119,0.05905718691813882,2338
2,0.06043827533721924,0.0007976892099940922,0.006782126426696777,0.0003984931162330558,0.2,0.3,0.1,2,100,0.7,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.7}",0.9047619047619048,0.8571428571428571,0.873015873015873,0.8387096774193549,0.8064516129032258,0.8064516129032258,0.8387096774193549,0.8064516129032258,0.6774193548387096,0.8387096774193549,0.8247823860727086,0.05751192554813529,2222
3,0.05954091548919678,0.0007788837081687683,0.006681895256042481,0.0004570955060451207,0.2,0.3,0.1,2,100,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.8}",0.873015873015873,0.8571428571428571,0.873015873015873,0.8548387096774194,0.8225806451612904,0.8064516129032258,0.8548387096774194,0.8064516129032258,0.6612903225806451,0.8387096774193549,0.8248335893497183,0.05925148436533175,2132
4,0.05983974933624268,0.0010923188166888633,0.006781983375549317,0.00039883864030329676,0.2,0.3,0.1,2,100,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.9}",0.873015873015873,0.8571428571428571,0.873015873015873,0.8548387096774194,0.8225806451612904,0.8387096774193549,0.8387096774193549,0.8064516129032258,0.6774193548387096,0.8387096774193549,0.8280593958013313,0.053976633360704025,1661
5,0.08616979122161865,0.0010171631252465679,0.0066819429397583004,0.0004571792658252715,0.2,0.3,0.1,2,150,0.5,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.5}",0.8412698412698413,0.8571428571428571,0.8253968253968254,0.8709677419354839,0.8064516129032258,0.8709677419354839,0.8225806451612904,0.7580645161290323,0.6774193548387096,0.8387096774193549,0.8168970814132104,0.05627235484288357,2839
6,0.08626902103424072,0.0009194439151049181,0.006482934951782227,0.0004982001406305736,0.2,0.3,0.1,2,150,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.6}",0.873015873015873,0.8571428571428571,0.8571428571428571,0.8709677419354839,0.8064516129032258,0.8870967741935484,0.8387096774193549,0.7903225806451613,0.6451612903225806,0.8387096774193549,0.8264720942140297,0.0667709972424843,1861
7,0.08916137218475342,0.008406260609186708,0.006283783912658691,0.0006383788101255641,0.2,0.3,0.1,2,150,0.7,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.7}",0.8571428571428571,0.8571428571428571,0.8888888888888888,0.8709677419354839,0.8064516129032258,0.8870967741935484,0.8548387096774194,0.8064516129032258,0.6612903225806451,0.8387096774193549,0.8328981054787505,0.06329344853546454,992
8,0.08646883964538574,0.0022321480578249933,0.006682157516479492,0.00045705928600521046,0.2,0.3,0.1,2,150,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.8}",0.873015873015873,0.8571428571428571,0.8888888888888888,0.8870967741935484,0.8225806451612904,0.8870967741935484,0.8387096774193549,0.7741935483870968,0.6612903225806451,0.8387096774193549,0.8328725038402457,0.06654070243658855,1032
9,0.08462433815002442,0.0009469971964116043,0.0068820476531982425,0.00029948598845934226,0.2,0.3,0.1,2,150,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.9}",0.873015873015873,0.8571428571428571,0.8888888888888888,0.9032258064516129,0.8225806451612904,0.8870967741935484,0.8548387096774194,0.8064516129032258,0.6612903225806451,0.8548387096774194,0.840937019969278,0.0661719949588802,131
10,0.11219980716705322,0.0009192370928248152,0.006582713127136231,0.0006614439936825162,0.2,0.3,0.1,2,200,0.5,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 200, 'subsample': 0.5}",0.8412698412698413,0.8571428571428571,0.8412698412698413,0.8709677419354839,0.8225806451612904,0.8709677419354839,0.8387096774193549,0.8225806451612904,0.6774193548387096,0.8548387096774194,0.8297747055811573,0.05332046926901046,1349
11,0.1124990463256836,0.0009772917257214588,0.006881594657897949,0.0005374996166692852,0.2,0.3,0.1,2,200,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 200, 'subsample': 0.6}",0.8412698412698413,0.8571428571428571,0.8571428571428571,0.8709677419354839,0.8225806451612904,0.8870967741935484,0.8548387096774194,0.8225806451612904,0.6774193548387096,0.8387096774193549,0.8329749103942652,0.055257707338917175,911
