,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.028523468971252443,0.0011971279263750338,0.007181239128112793,0.0003988987089488786,0.1,0.4,0,0.05,2,30,0.6,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.6}",0.8253968253968254,0.8253968253968254,0.7936507936507936,0.7741935483870968,0.7419354838709677,0.8064516129032258,0.8064516129032258,0.6774193548387096,0.7258064516129032,0.7741935483870968,0.775089605734767,0.04521328367722765,4574
1,0.027226901054382323,0.0007788594738458261,0.006981325149536133,0.0007724480771021364,0.1,0.4,0,0.05,2,30,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.7}",0.8253968253968254,0.8253968253968254,0.7619047619047619,0.7741935483870968,0.7419354838709677,0.7903225806451613,0.7903225806451613,0.6774193548387096,0.7096774193548387,0.7580645161290323,0.765463389656938,0.04470011624711977,4590
2,0.03002021312713623,0.003260580587122946,0.007579898834228516,0.0006622391138725986,0.1,0.4,0,0.05,2,30,0.8,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.8}",0.8412698412698413,0.8253968253968254,0.7777777777777778,0.8064516129032258,0.7580645161290323,0.8064516129032258,0.7903225806451613,0.6774193548387096,0.7096774193548387,0.7580645161290323,0.7750896057347669,0.0484922675234875,4576
3,0.0276259183883667,0.0010969534732832148,0.007480406761169433,0.0004988441958173724,0.1,0.4,0,0.05,2,30,0.9,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.9}",0.8412698412698413,0.8253968253968254,0.7936507936507936,0.8064516129032258,0.7419354838709677,0.7903225806451613,0.8064516129032258,0.6774193548387096,0.7258064516129032,0.7580645161290323,0.7766769073220685,0.047735221308797544,4572
4,0.039397025108337404,0.0006669614456203272,0.007378196716308594,0.0004912289200432562,0.1,0.4,0,0.05,2,50,0.6,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.6}",0.8412698412698413,0.873015873015873,0.8095238095238095,0.8064516129032258,0.8064516129032258,0.8709677419354839,0.8064516129032258,0.6935483870967742,0.6935483870967742,0.7903225806451613,0.7991551459293394,0.059191990355024524,4360
5,0.039694476127624514,0.0007462385899589475,0.00727996826171875,0.0004574138725441972,0.1,0.4,0,0.05,2,50,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.7}",0.8571428571428571,0.873015873015873,0.8095238095238095,0.8225806451612904,0.8064516129032258,0.8709677419354839,0.7580645161290323,0.7096774193548387,0.6935483870967742,0.7903225806451613,0.7991295442908346,0.059674140805280794,4364
6,0.03969395160675049,0.0013234915428851444,0.007280945777893066,0.0004574506062883116,0.1,0.4,0,0.05,2,50,0.8,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.8}",0.8571428571428571,0.873015873015873,0.8095238095238095,0.8387096774193549,0.8225806451612904,0.8709677419354839,0.7741935483870968,0.7096774193548387,0.6935483870967742,0.7903225806451613,0.803968253968254,0.05985343874711769,4212
7,0.039049625396728516,0.0003237285008355384,0.007180905342102051,0.0005982004388773756,0.1,0.4,0,0.05,2,50,0.9,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.9}",0.8571428571428571,0.873015873015873,0.8095238095238095,0.8225806451612904,0.8064516129032258,0.8709677419354839,0.7741935483870968,0.7096774193548387,0.7096774193548387,0.7903225806451613,0.8023553507424476,0.0559425971785024,4263
8,0.05734672546386719,0.001280959468722476,0.007479977607727051,0.0004987007072628993,0.1,0.4,0,0.05,2,80,0.6,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 80, 'subsample': 0.6}",0.8571428571428571,0.9047619047619048,0.8095238095238095,0.8548387096774194,0.7903225806451613,0.9032258064516129,0.8387096774193549,0.7580645161290323,0.6774193548387096,0.8064516129032258,0.8200460829493087,0.06511050360439935,2977
9,0.05634939670562744,0.002104054478654156,0.006881356239318848,0.0009410022278004207,0.1,0.4,0,0.05,2,80,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 80, 'subsample': 0.7}",0.873015873015873,0.873015873015873,0.8095238095238095,0.8548387096774194,0.8064516129032258,0.9032258064516129,0.8225806451612904,0.7580645161290323,0.6774193548387096,0.8225806451612904,0.8200716845878135,0.061833209607486034,2961
