,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.04158868789672852,0.002445044879871568,0.006981539726257324,0.0007719247893456531,0.3,0.3,0.3,3,50,0.3,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.3}",0.8571428571428571,0.873015873015873,0.8412698412698413,0.8709677419354839,0.8387096774193549,0.8387096774193549,0.8064516129032258,0.8387096774193549,0.6774193548387096,0.8387096774193549,0.828110599078341,0.05338125195609356,18
1,0.04358201026916504,0.009452215349209963,0.007281017303466797,0.0006386354114584747,0.3,0.3,0.3,3,50,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",0.8571428571428571,0.873015873015873,0.9047619047619048,0.8709677419354839,0.8225806451612904,0.8709677419354839,0.8225806451612904,0.8387096774193549,0.6935483870967742,0.8548387096774194,0.8409114183307732,0.05455686939611027,1
2,0.10721306800842285,0.046502604002355126,0.007082009315490722,0.0006980526751025158,0.3,0.3,0.3,3,100,0.3,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.3}",0.873015873015873,0.873015873015873,0.8888888888888888,0.8387096774193549,0.8387096774193549,0.8225806451612904,0.8387096774193549,0.8225806451612904,0.6935483870967742,0.8548387096774194,0.8344598054275474,0.051520293583898986,8
3,0.0730046272277832,0.003420182608680841,0.0068819522857666016,0.0008278298821261385,0.3,0.3,0.3,3,100,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.8888888888888888,0.8888888888888888,0.8571428571428571,0.8225806451612904,0.8064516129032258,0.8548387096774194,0.8548387096774194,0.8709677419354839,0.6774193548387096,0.8870967741935484,0.8409114183307732,0.06045220740512255,1
4,0.04837050437927246,0.007505829412441716,0.007879686355590821,0.0012181492900120985,0.3,0.3,0.3,5,50,0.3,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.3}",0.8095238095238095,0.873015873015873,0.873015873015873,0.8548387096774194,0.7903225806451613,0.8548387096774194,0.8225806451612904,0.8548387096774194,0.6774193548387096,0.8387096774193549,0.8249103942652329,0.055405690015091,25
5,0.05026650428771973,0.0045753136653602896,0.00797865390777588,0.0006308320464403653,0.3,0.3,0.3,5,50,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.8253968253968254,0.873015873015873,0.8412698412698413,0.8387096774193549,0.8225806451612904,0.8709677419354839,0.8709677419354839,0.8548387096774194,0.6935483870967742,0.8548387096774194,0.8346134152585766,0.050126151450952734,6
6,0.07948763370513916,0.008150203764979708,0.007781767845153808,0.0005996443254475065,0.3,0.3,0.3,5,100,0.3,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.3}",0.8253968253968254,0.873015873015873,0.8888888888888888,0.8548387096774194,0.8225806451612904,0.8387096774193549,0.8064516129032258,0.8387096774193549,0.6935483870967742,0.8225806451612904,0.8264720942140297,0.05026662501212939,20
7,0.07709372043609619,0.002094592566669968,0.007679080963134766,0.0004568094525304103,0.3,0.3,0.3,5,100,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.873015873015873,0.873015873015873,0.873015873015873,0.8225806451612904,0.7903225806451613,0.8387096774193549,0.8548387096774194,0.8225806451612904,0.6935483870967742,0.8709677419354839,0.8312596006144393,0.053112936125158626,14
8,0.04029219150543213,0.0014239357615278346,0.007480335235595703,0.0004984382235990157,0.3,0.3,0.7,3,50,0.3,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.7, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.3}",0.7777777777777778,0.873015873015873,0.8412698412698413,0.8064516129032258,0.8064516129032258,0.8387096774193549,0.7903225806451613,0.8387096774193549,0.7258064516129032,0.8225806451612904,0.8121095750128008,0.03905159673401391,48
9,0.041588878631591795,0.001341788165148119,0.00708162784576416,0.0005368353592134952,0.3,0.3,0.7,3,50,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.7, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",0.8571428571428571,0.8888888888888888,0.873015873015873,0.8387096774193549,0.8064516129032258,0.8225806451612904,0.8387096774193549,0.7903225806451613,0.6935483870967742,0.8548387096774194,0.8264208909370201,0.05243900564893214,23
10,0.06981379985809326,0.0007726942820788459,0.0071802854537963865,0.0003991383661942075,0.3,0.3,0.7,3,100,0.3,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.7, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.3}",0.8571428571428571,0.8888888888888888,0.8412698412698413,0.7903225806451613,0.8387096774193549,0.8225806451612904,0.7903225806451613,0.7419354838709677,0.6774193548387096,0.8225806451612904,0.8071172555043523,0.057849982644381265,56
11,0.07160840034484864,0.0005982242775569195,0.007181215286254883,0.0003987315453229545,0.3,0.3,0.7,3,100,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.7, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8387096774193549,0.7741935483870968,0.8387096774193549,0.8387096774193549,0.8225806451612904,0.7419354838709677,0.8709677419354839,0.839247311827957,0.04730673644809542,3
12,0.04094395637512207,0.0004742802995816564,0.007280826568603516,0.0004572152165207274,0.3,0.3,0.7,5,50,0.3,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.7, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.3}",0.8095238095238095,0.8888888888888888,0.873015873015873,0.8064516129032258,0.7903225806451613,0.7903225806451613,0.8387096774193549,0.8225806451612904,0.6935483870967742,0.7903225806451613,0.8103686635944701,0.050902862962051924,50
13,0.04248607158660889,0.001016840611818824,0.007580018043518067,0.000488451564434412,0.3,0.3,0.7,5,50,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.7, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.8571428571428571,0.8571428571428571,0.8412698412698413,0.8225806451612904,0.8387096774193549,0.7903225806451613,0.8548387096774194,0.8064516129032258,0.6935483870967742,0.8548387096774194,0.8216845878136201,0.04798094728219706,34
14,0.07250561714172363,0.0018950488899567115,0.007480216026306152,0.000668977374057839,0.3,0.3,0.7,5,100,0.3,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.7, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.3}",0.873015873015873,0.873015873015873,0.8412698412698413,0.8064516129032258,0.7903225806451613,0.7741935483870968,0.8225806451612904,0.8387096774193549,0.6774193548387096,0.8387096774193549,0.8135688684075781,0.05464313349315472,47
15,0.07479958534240723,0.0014102000118604518,0.006981801986694336,4.370284743266906e-07,0.3,0.3,0.7,5,100,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.7, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.873015873015873,0.873015873015873,0.8571428571428571,0.8225806451612904,0.8387096774193549,0.8064516129032258,0.8548387096774194,0.8064516129032258,0.6774193548387096,0.8548387096774194,0.8264464925755248,0.054832404523018845,21
