,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.062034010887145996,0.0015960187924569638,0.006881904602050781,0.0005370697034265097,0.3,0.3,0.1,2,100,0.5,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.5}",0.8888888888888888,0.8571428571428571,0.8412698412698413,0.8225806451612904,0.8225806451612904,0.8064516129032258,0.8225806451612904,0.8064516129032258,0.6935483870967742,0.8387096774193549,0.8200204813108039,0.0482750784681297,2509
1,0.06832704544067383,0.0059101490435944926,0.006572818756103516,0.0005018663202270232,0.3,0.3,0.1,2,100,0.6,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.6}",0.8888888888888888,0.8571428571428571,0.8571428571428571,0.8387096774193549,0.8225806451612904,0.8064516129032258,0.8387096774193549,0.8064516129032258,0.6612903225806451,0.8548387096774194,0.8232206861239119,0.05905718691813882,2140
2,0.0652249813079834,0.0031911985386962496,0.006682920455932617,0.0004569345132324078,0.3,0.3,0.1,2,100,0.7,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.7}",0.9047619047619048,0.8571428571428571,0.873015873015873,0.8387096774193549,0.8064516129032258,0.8064516129032258,0.8387096774193549,0.8064516129032258,0.6774193548387096,0.8387096774193549,0.8247823860727086,0.05751192554813529,2021
3,0.0636301040649414,0.001596018973206925,0.006482672691345215,0.0004987963070673207,0.3,0.3,0.1,2,100,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.8}",0.873015873015873,0.8571428571428571,0.873015873015873,0.8548387096774194,0.8225806451612904,0.8064516129032258,0.8548387096774194,0.8064516129032258,0.6612903225806451,0.8387096774193549,0.8248335893497183,0.05925148436533175,1898
4,0.06143543720245361,0.001492508541067696,0.006482887268066406,0.0004981526007562893,0.3,0.3,0.1,2,100,0.9,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.9}",0.873015873015873,0.8571428571428571,0.873015873015873,0.8548387096774194,0.8225806451612904,0.8387096774193549,0.8387096774193549,0.8064516129032258,0.6774193548387096,0.8387096774193549,0.8280593958013313,0.053976633360704025,1394
5,0.08801486492156982,0.0015359543085387583,0.006582832336425782,0.0004885977528593096,0.3,0.3,0.1,2,150,0.5,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.5}",0.8412698412698413,0.8571428571428571,0.8253968253968254,0.8709677419354839,0.8064516129032258,0.8709677419354839,0.8225806451612904,0.7580645161290323,0.6774193548387096,0.8387096774193549,0.8168970814132104,0.05627235484288357,2768
6,0.08756537437438965,0.0015958789323298292,0.006782269477844239,0.00039862423476567845,0.3,0.3,0.1,2,150,0.6,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.6}",0.873015873015873,0.8571428571428571,0.8571428571428571,0.8709677419354839,0.8064516129032258,0.8870967741935484,0.8387096774193549,0.7903225806451613,0.6451612903225806,0.8387096774193549,0.8264720942140297,0.0667709972424843,1592
7,0.0904090404510498,0.005825345660169207,0.006483197212219238,0.0004987972894117791,0.3,0.3,0.1,2,150,0.7,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.7}",0.8571428571428571,0.8571428571428571,0.8888888888888888,0.8709677419354839,0.8064516129032258,0.8870967741935484,0.8548387096774194,0.8064516129032258,0.6612903225806451,0.8387096774193549,0.8328981054787505,0.06329344853546454,731
8,0.08547132015228272,0.0018947137713172682,0.006682348251342773,0.0007790761762573251,0.3,0.3,0.1,2,150,0.8,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.8}",0.873015873015873,0.8571428571428571,0.8888888888888888,0.8870967741935484,0.8225806451612904,0.8870967741935484,0.8387096774193549,0.7741935483870968,0.6612903225806451,0.8387096774193549,0.8328725038402457,0.06654070243658855,776
9,0.08562426567077637,0.000946322336015739,0.006782078742980957,0.00039900578969120676,0.3,0.3,0.1,2,150,0.9,"{'colsample_bylevel': 0.3, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.9}",0.873015873015873,0.8571428571428571,0.8888888888888888,0.9032258064516129,0.8225806451612904,0.8870967741935484,0.8548387096774194,0.8064516129032258,0.6612903225806451,0.8548387096774194,0.840937019969278,0.0661719949588802,70
