,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.06351842880249023,0.0047150986861632825,0.00934605598449707,0.0019813813643043666,0.1,0.3,0.1,2,50,0.5,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.5}",0.8888888888888888,0.873015873015873,0.8412698412698413,0.8387096774193549,0.8548387096774194,0.8064516129032258,0.8387096774193549,0.7903225806451613,0.7096774193548387,0.7741935483870968,0.8216077828981054,0.050229840598464165,936
1,0.05886392593383789,0.003199402552448678,0.009016633033752441,0.001918569529708709,0.1,0.3,0.1,2,50,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.7}",0.8888888888888888,0.873015873015873,0.7777777777777778,0.8548387096774194,0.8387096774193549,0.7903225806451613,0.8387096774193549,0.7903225806451613,0.7096774193548387,0.8225806451612904,0.8184843830005122,0.050168891380530684,1104
2,0.06023001670837402,0.003488042463705318,0.010142898559570313,0.0013952560854946065,0.1,0.3,0.1,2,50,0.9,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.9}",0.8888888888888888,0.873015873015873,0.8095238095238095,0.8548387096774194,0.8387096774193549,0.7903225806451613,0.8225806451612904,0.7903225806451613,0.7096774193548387,0.8064516129032258,0.8184331797235023,0.04829921282579687,1115
3,0.1069485902786255,0.010549843622545619,0.009826850891113282,0.0018246146219138646,0.1,0.3,0.1,2,100,0.5,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.5}",0.8888888888888888,0.8571428571428571,0.8412698412698413,0.8225806451612904,0.8225806451612904,0.8064516129032258,0.8225806451612904,0.8064516129032258,0.6935483870967742,0.8387096774193549,0.8200204813108039,0.0482750784681297,1033
4,0.11019389629364014,0.008693329683456649,0.010147666931152344,0.002095040412518999,0.1,0.3,0.1,2,100,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.7}",0.9047619047619048,0.8571428571428571,0.873015873015873,0.8387096774193549,0.8064516129032258,0.8064516129032258,0.8387096774193549,0.8064516129032258,0.6774193548387096,0.8387096774193549,0.8247823860727086,0.05751192554813529,764
5,0.10343775749206544,0.005114069613202213,0.00905780792236328,0.0014975023079783307,0.1,0.3,0.1,2,100,0.9,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 100, 'subsample': 0.9}",0.873015873015873,0.8571428571428571,0.873015873015873,0.8548387096774194,0.8225806451612904,0.8387096774193549,0.8387096774193549,0.8064516129032258,0.6774193548387096,0.8387096774193549,0.8280593958013313,0.053976633360704025,503
6,0.16415884494781494,0.01077325045127855,0.009907221794128418,0.0017984660378828278,0.1,0.3,0.1,2,150,0.5,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.5}",0.8412698412698413,0.8571428571428571,0.8253968253968254,0.8709677419354839,0.8064516129032258,0.8709677419354839,0.8225806451612904,0.7580645161290323,0.6774193548387096,0.8387096774193549,0.8168970814132104,0.05627235484288357,1191
7,0.2666545629501343,0.28868320983594176,0.012518692016601562,0.009740142015805867,0.1,0.3,0.1,2,150,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.7}",0.8571428571428571,0.8571428571428571,0.8888888888888888,0.8709677419354839,0.8064516129032258,0.8870967741935484,0.8548387096774194,0.8064516129032258,0.6612903225806451,0.8387096774193549,0.8328981054787505,0.06329344853546454,275
8,0.15765507221221925,0.006685119637231618,0.009314918518066406,0.0016890884747702247,0.1,0.3,0.1,2,150,0.9,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 150, 'subsample': 0.9}",0.873015873015873,0.8571428571428571,0.8888888888888888,0.9032258064516129,0.8225806451612904,0.8870967741935484,0.8548387096774194,0.8064516129032258,0.6612903225806451,0.8548387096774194,0.840937019969278,0.0661719949588802,43
9,0.21723365783691406,0.011596982548666134,0.010672879219055176,0.001105224836447755,0.1,0.3,0.1,2,200,0.5,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 200, 'subsample': 0.5}",0.8412698412698413,0.8571428571428571,0.8412698412698413,0.8709677419354839,0.8225806451612904,0.8709677419354839,0.8387096774193549,0.8225806451612904,0.6774193548387096,0.8548387096774194,0.8297747055811573,0.05332046926901046,389
