,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.028223967552185057,0.0008971509635750994,0.007381439208984375,0.0004882816341704109,0.1,0.4,0,0.2,2,30,0.6,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.6}",0.8888888888888888,0.8412698412698413,0.8888888888888888,0.8709677419354839,0.7903225806451613,0.8548387096774194,0.8387096774193549,0.7258064516129032,0.6935483870967742,0.8225806451612904,0.8215821812596007,0.06311107157121501,3320
1,0.027225708961486815,0.0006391924777055861,0.006682872772216797,0.000896878718837885,0.1,0.4,0,0.2,2,30,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.7}",0.8888888888888888,0.8571428571428571,0.873015873015873,0.8870967741935484,0.8064516129032258,0.8870967741935484,0.8225806451612904,0.7419354838709677,0.6935483870967742,0.8387096774193549,0.8296466973886328,0.06295527760703867,2389
2,0.02932140827178955,0.001353323619813538,0.007579541206359864,0.0004885490069136693,0.1,0.4,0,0.2,2,30,0.8,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.8}",0.8571428571428571,0.8412698412698413,0.8571428571428571,0.8709677419354839,0.8064516129032258,0.8870967741935484,0.8225806451612904,0.7258064516129032,0.6774193548387096,0.8225806451612904,0.8168458781362007,0.06293674283211828,3729
3,0.02812480926513672,0.0016568647259977275,0.007280707359313965,0.00045708509468652656,0.1,0.4,0,0.2,2,30,0.9,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.9}",0.873015873015873,0.8571428571428571,0.8888888888888888,0.8870967741935484,0.7903225806451613,0.8709677419354839,0.8225806451612904,0.7580645161290323,0.6935483870967742,0.8548387096774194,0.8296466973886328,0.06085409844043061,2389
4,0.03999292850494385,0.001132863586116383,0.007181215286254883,0.0003989701061900422,0.1,0.4,0,0.2,2,50,0.6,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.6}",0.8412698412698413,0.8571428571428571,0.8412698412698413,0.8548387096774194,0.7903225806451613,0.8548387096774194,0.8387096774193549,0.7419354838709677,0.7096774193548387,0.8870967741935484,0.8217101894521249,0.05355422193527224,3262
5,0.03909521102905274,0.0005985343964731273,0.007281064987182617,0.0004572675047519137,0.1,0.4,0,0.2,2,50,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.7}",0.8412698412698413,0.8571428571428571,0.8412698412698413,0.8870967741935484,0.8225806451612904,0.8709677419354839,0.8387096774193549,0.7580645161290323,0.6935483870967742,0.8870967741935484,0.8297747055811572,0.057544197534716915,2206
6,0.039893174171447755,0.0007727559007863299,0.007081246376037598,0.0006980934629079356,0.1,0.4,0,0.2,2,50,0.8,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.8}",0.8412698412698413,0.8571428571428571,0.8888888888888888,0.8870967741935484,0.8225806451612904,0.8870967741935484,0.8225806451612904,0.7903225806451613,0.6935483870967742,0.8709677419354839,0.8361495135688684,0.056969599900528765,1025
7,0.03879561424255371,0.000537060944042619,0.007480835914611817,0.0004988433183997061,0.1,0.4,0,0.2,2,50,0.9,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.9}",0.8571428571428571,0.873015873015873,0.8888888888888888,0.8870967741935484,0.8225806451612904,0.8870967741935484,0.8387096774193549,0.7580645161290323,0.7096774193548387,0.8548387096774194,0.8377112135176652,0.05690391939533135,811
8,0.06053788661956787,0.010131527484406452,0.007680439949035644,0.0006386241665816381,0.1,0.4,0,0.2,2,80,0.6,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 80, 'subsample': 0.6}",0.8571428571428571,0.8571428571428571,0.9047619047619048,0.8709677419354839,0.8225806451612904,0.8709677419354839,0.8548387096774194,0.8064516129032258,0.6935483870967742,0.8709677419354839,0.8409370199692778,0.05545022352938685,369
9,0.056249380111694336,0.0012772629848817674,0.006782007217407226,0.000598415167483294,0.1,0.4,0,0.2,2,80,0.7,"{'colsample_bylevel': 0.1, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 80, 'subsample': 0.7}",0.8571428571428571,0.8571428571428571,0.9047619047619048,0.9193548387096774,0.8064516129032258,0.8709677419354839,0.8548387096774194,0.8225806451612904,0.6774193548387096,0.8548387096774194,0.8425499231950845,0.06346242887353032,187
