,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.021695637702941896,0.0048516865560736585,0.009494614601135255,0.002554840977059777,0.2,0.4,0,0.05,2,10,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.6}",0.7619047619047619,0.8095238095238095,0.7619047619047619,0.7419354838709677,0.6612903225806451,0.7580645161290323,0.7258064516129032,0.6612903225806451,0.6612903225806451,0.6612903225806451,0.7204301075268817,0.05222621305365798,1212
1,0.02373373508453369,0.003343969269113503,0.01026933193206787,0.002012249991366373,0.2,0.4,0,0.05,2,10,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.8}",0.7619047619047619,0.8253968253968254,0.7619047619047619,0.7741935483870968,0.6774193548387096,0.7580645161290323,0.6935483870967742,0.6612903225806451,0.6290322580645161,0.6612903225806451,0.7204045058883769,0.060569218630296955,1214
2,0.02132892608642578,0.002649080900285452,0.009233784675598145,0.001686935679878636,0.2,0.4,0,0.05,2,10,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.9}",0.7619047619047619,0.8253968253968254,0.7619047619047619,0.7419354838709677,0.7096774193548387,0.7741935483870968,0.7096774193548387,0.6451612903225806,0.6451612903225806,0.6612903225806451,0.7236303123399898,0.05724371223487892,1208
3,0.031445097923278806,0.001911645365128952,0.009800457954406738,0.0011091462436434397,0.2,0.4,0,0.05,2,20,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 20, 'subsample': 0.6}",0.8095238095238095,0.8412698412698413,0.7777777777777778,0.7741935483870968,0.7419354838709677,0.7903225806451613,0.7580645161290323,0.6935483870967742,0.7096774193548387,0.7096774193548387,0.7605990783410139,0.045057058160195916,1204
4,0.034446883201599124,0.0029386327091696315,0.010506224632263184,0.0010055512328318492,0.2,0.4,0,0.05,2,20,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 20, 'subsample': 0.8}",0.8095238095238095,0.8253968253968254,0.7777777777777778,0.8064516129032258,0.7258064516129032,0.7903225806451613,0.7741935483870968,0.6935483870967742,0.6935483870967742,0.7096774193548387,0.7606246799795187,0.047805190363350146,1203
5,0.033727073669433595,0.005793392091493688,0.010330009460449218,0.002875810919495871,0.2,0.4,0,0.05,2,20,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 20, 'subsample': 0.9}",0.8095238095238095,0.8253968253968254,0.7936507936507936,0.7741935483870968,0.7258064516129032,0.8064516129032258,0.7903225806451613,0.6935483870967742,0.7258064516129032,0.7258064516129032,0.7670506912442396,0.043089078767477015,1192
6,0.0424257755279541,0.005885063197381143,0.010521006584167481,0.0016197906896245496,0.2,0.4,0,0.05,2,30,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.6}",0.8253968253968254,0.8253968253968254,0.7936507936507936,0.7741935483870968,0.7419354838709677,0.8064516129032258,0.8064516129032258,0.6774193548387096,0.7258064516129032,0.7741935483870968,0.775089605734767,0.04521328367722765,1177
7,0.04516358375549316,0.004502795521940686,0.012311697006225586,0.0017131677317899546,0.2,0.4,0,0.05,2,30,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.8}",0.8412698412698413,0.8253968253968254,0.7777777777777778,0.8064516129032258,0.7580645161290323,0.8064516129032258,0.7903225806451613,0.6774193548387096,0.7096774193548387,0.7580645161290323,0.7750896057347669,0.0484922675234875,1179
8,0.04405100345611572,0.00430056699587255,0.011913585662841796,0.0011832975641788183,0.2,0.4,0,0.05,2,30,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 30, 'subsample': 0.9}",0.8412698412698413,0.8253968253968254,0.7936507936507936,0.8064516129032258,0.7419354838709677,0.7903225806451613,0.8064516129032258,0.6774193548387096,0.7258064516129032,0.7580645161290323,0.7766769073220685,0.047735221308797544,1172
9,0.0519237756729126,0.00381238181570818,0.009921956062316894,0.0011711658008128085,0.2,0.4,0,0.05,2,40,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 40, 'subsample': 0.6}",0.8253968253968254,0.8571428571428571,0.7936507936507936,0.8064516129032258,0.7741935483870968,0.8709677419354839,0.7903225806451613,0.6935483870967742,0.6935483870967742,0.7741935483870968,0.7879416282642089,0.0562708697406606,1141
10,0.056817126274108884,0.002344083029055032,0.012188577651977539,0.0011025639296393384,0.2,0.4,0,0.05,2,40,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 40, 'subsample': 0.8}",0.8412698412698413,0.873015873015873,0.7936507936507936,0.8387096774193549,0.7903225806451613,0.8709677419354839,0.7741935483870968,0.6935483870967742,0.6774193548387096,0.7580645161290323,0.791116231438812,0.06457294067206817,1127
11,0.05271103382110596,0.0031406340819412704,0.009873747825622559,0.001669464043781913,0.2,0.4,0,0.05,2,40,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 40, 'subsample': 0.9}",0.8412698412698413,0.873015873015873,0.8095238095238095,0.8225806451612904,0.8064516129032258,0.8548387096774194,0.7741935483870968,0.6935483870967742,0.6935483870967742,0.7741935483870968,0.79431643625192,0.05861469276802622,1105
12,0.06804430484771729,0.003387982392277292,0.010454797744750976,0.001270779132817163,0.2,0.4,0,0.05,2,50,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.6}",0.8412698412698413,0.873015873015873,0.8095238095238095,0.8064516129032258,0.8064516129032258,0.8709677419354839,0.8064516129032258,0.6935483870967742,0.6935483870967742,0.7903225806451613,0.7991551459293394,0.059191990355024524,1063
13,0.06495454311370849,0.004641946185100196,0.010191631317138673,0.0015981502350781217,0.2,0.4,0,0.05,2,50,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.8}",0.8571428571428571,0.873015873015873,0.8095238095238095,0.8387096774193549,0.8225806451612904,0.8709677419354839,0.7741935483870968,0.7096774193548387,0.6935483870967742,0.7903225806451613,0.803968253968254,0.05985343874711769,1018
14,0.06415891647338867,0.002956032264077316,0.010452961921691895,0.001084866309503054,0.2,0.4,0,0.05,2,50,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 50, 'subsample': 0.9}",0.8571428571428571,0.873015873015873,0.8095238095238095,0.8225806451612904,0.8064516129032258,0.8709677419354839,0.7741935483870968,0.7096774193548387,0.7096774193548387,0.7903225806451613,0.8023553507424476,0.0559425971785024,1030
15,0.02362380027770996,0.004297307178614642,0.008118009567260743,0.0019592179356559335,0.2,0.4,0,0.05,3,10,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 10, 'subsample': 0.6}",0.7777777777777778,0.8095238095238095,0.7777777777777778,0.8225806451612904,0.7258064516129032,0.8064516129032258,0.7419354838709677,0.6935483870967742,0.6935483870967742,0.7741935483870968,0.7623143881208397,0.044310098246937185,1198
16,0.024232244491577147,0.002805570026226422,0.009680533409118652,0.0013959733299952867,0.2,0.4,0,0.05,3,10,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 10, 'subsample': 0.8}",0.7936507936507936,0.8095238095238095,0.7777777777777778,0.8225806451612904,0.7258064516129032,0.8387096774193549,0.7580645161290323,0.6935483870967742,0.6935483870967742,0.8064516129032258,0.7719662058371736,0.049742349721327024,1189
17,0.025617814064025878,0.0018669899269205465,0.010940623283386231,0.0012191810098433765,0.2,0.4,0,0.05,3,10,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 10, 'subsample': 0.9}",0.7936507936507936,0.8095238095238095,0.7777777777777778,0.7903225806451613,0.7419354838709677,0.8225806451612904,0.7741935483870968,0.6935483870967742,0.6612903225806451,0.7741935483870968,0.7639016897081413,0.04844920522988734,1195
18,0.03653740882873535,0.0019024605163617924,0.010404205322265625,0.0014039191827349873,0.2,0.4,0,0.05,3,20,0.6,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20, 'subsample': 0.6}",0.8095238095238095,0.8412698412698413,0.7936507936507936,0.7741935483870968,0.7580645161290323,0.7903225806451613,0.7741935483870968,0.7258064516129032,0.7096774193548387,0.7580645161290323,0.7734767025089606,0.03661281362622774,1185
19,0.03546586036682129,0.0030440427317247713,0.01105051040649414,0.0012383900132617047,0.2,0.4,0,0.05,3,20,0.8,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20, 'subsample': 0.8}",0.8253968253968254,0.8412698412698413,0.7936507936507936,0.7903225806451613,0.7580645161290323,0.8387096774193549,0.7741935483870968,0.7258064516129032,0.6935483870967742,0.7903225806451613,0.7831285202252943,0.0452647467053709,1157
20,0.03715660572052002,0.0016775498657596837,0.010519075393676757,0.0012536079577919537,0.2,0.4,0,0.05,3,20,0.9,"{'colsample_bylevel': 0.2, 'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 20, 'subsample': 0.9}",0.8253968253968254,0.8412698412698413,0.7936507936507936,0.7741935483870968,0.7419354838709677,0.8387096774193549,0.7903225806451613,0.7258064516129032,0.6935483870967742,0.7741935483870968,0.7799027137736816,0.046348307228589604,1163
