,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
478,0.12460222244262695,0.0034227121921682636,0.01095421314239502,0.0009296249075478295,0.7,0.3,5,0.9,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.3, 'max_depth': 5, 'subsample': 0.9}",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8387096774193549,0.8064516129032258,0.8387096774193549,0.8064516129032258,0.8387096774193549,0.7258064516129032,0.8064516129032258,0.832795698924731,0.048034357444694475,173
479,0.11426818370819092,0.0065545284284571825,0.011373949050903321,0.0018865050456614398,0.7,0.3,5,1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.3, 'max_depth': 5, 'subsample': 1}",0.8888888888888888,0.8888888888888888,0.8412698412698413,0.8225806451612904,0.8064516129032258,0.8225806451612904,0.8225806451612904,0.8387096774193549,0.7258064516129032,0.8064516129032258,0.8264208909370199,0.04375049614480588,411
480,0.10657193660736083,0.004248976449527887,0.010753512382507324,0.0008879128837568346,0.7,0.5,2,0.1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 2, 'subsample': 0.1}",0.8095238095238095,0.8412698412698413,0.8095238095238095,0.8709677419354839,0.8225806451612904,0.8387096774193549,0.8387096774193549,0.8225806451612904,0.6935483870967742,0.8709677419354839,0.8218381976446493,0.04747312180026102,541
481,0.11044907569885254,0.0051292768646647585,0.010496306419372558,0.0011659175526822247,0.7,0.5,2,0.3,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 2, 'subsample': 0.3}",0.8888888888888888,0.8571428571428571,0.8095238095238095,0.8225806451612904,0.7741935483870968,0.8387096774193549,0.8064516129032258,0.8387096774193549,0.7096774193548387,0.8870967741935484,0.8232974910394265,0.050781777678436335,510
482,0.11025457382202149,0.004170022717214547,0.011073136329650879,0.0011245286674916727,0.7,0.5,2,0.5,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 2, 'subsample': 0.5}",0.8412698412698413,0.8571428571428571,0.873015873015873,0.8387096774193549,0.8064516129032258,0.8548387096774194,0.8387096774193549,0.8225806451612904,0.7096774193548387,0.8709677419354839,0.8313364055299539,0.0449781954545325,175
483,0.10922305583953858,0.004666552671336314,0.011131763458251953,0.0012312242262552972,0.7,0.5,2,0.7,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 2, 'subsample': 0.7}",0.8888888888888888,0.8888888888888888,0.9047619047619048,0.8225806451612904,0.8064516129032258,0.8548387096774194,0.8387096774193549,0.8387096774193549,0.7096774193548387,0.8870967741935484,0.8440604198668715,0.05446467447977352,2
484,0.10816946029663085,0.003884682205440197,0.011074542999267578,0.0007469395037316377,0.7,0.5,2,0.9,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 2, 'subsample': 0.9}",0.8571428571428571,0.8571428571428571,0.873015873015873,0.8387096774193549,0.7903225806451613,0.8225806451612904,0.8225806451612904,0.8387096774193549,0.7096774193548387,0.8548387096774194,0.8264720942140297,0.04486643139238955,381
485,0.09652526378631592,0.0027439117946438138,0.010834550857543946,0.0014633417935549055,0.7,0.5,2,1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 2, 'subsample': 1}",0.873015873015873,0.873015873015873,0.873015873015873,0.8709677419354839,0.7903225806451613,0.7903225806451613,0.8225806451612904,0.8225806451612904,0.7419354838709677,0.8709677419354839,0.8328725038402458,0.04454137720841273,132
486,0.11393535137176514,0.0031158739669439896,0.011217522621154784,0.0008491070957872376,0.7,0.5,3,0.1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 3, 'subsample': 0.1}",0.8095238095238095,0.873015873015873,0.8095238095238095,0.8387096774193549,0.8064516129032258,0.8387096774193549,0.8548387096774194,0.8225806451612904,0.7096774193548387,0.8709677419354839,0.823399897593446,0.044483066081156875,508
487,0.1169241189956665,0.0031188278250063504,0.01112978458404541,0.0009734939773609515,0.7,0.5,3,0.3,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 3, 'subsample': 0.3}",0.8571428571428571,0.8888888888888888,0.8571428571428571,0.8225806451612904,0.7741935483870968,0.8225806451612904,0.8225806451612904,0.8548387096774194,0.7096774193548387,0.8387096774193549,0.8248335893497185,0.04808772873076935,483
